question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to fix Google Chromecast if the video quality is poor?""",0.0,0.631608247756958,1.583259882293192,5.4,241,42,0.0,0,0.0,-27.0,0.0,0.0,2.6074674129486084,1.1505417038406855,6.1,2001,364,0.0,0,0.0,-23.0,0.0
"""How to adjust the volume on Google Chromecast?""",0.0,0.651360034942627,1.535249242129466,5.35,249,46,0.0,-21,0.0,-21.0,0.0,0.0,1.6886751651763916,1.7765406052439865,6.199999999999999,1187,234,0.0,-21,0.0,-21.0,0.0
"""How to enable ambient mode on Google Chromecast?""",0.0,0.975182056427002,1.0254495490442264,5.85,435,88,0.0,-12,0.0,-12.0,0.0,0.0,1.7732088565826416,1.1278987202095863,6.15,1233,244,0.0,-18,0.0,-18.0,0.0
"""How to disable notifications on Google Chromecast?""",0.0,0.6544740200042725,3.0558890633833653,5.6,233,40,0.0,-21,0.0,-21.0,0.0,0.0,2.0106770992279053,0.9946897991558047,5.95,1479,296,0.0,-20,0.0,-20.0,0.0
"""How to add Apple TV to the Home app?""",0.0,0.8091800212860107,1.2358189447278185,5.75,307,66,0.0,-21,0.0,-21.0,0.0,0.0,1.92356538772583,1.0397359053973816,6.0,1342,276,0.0,0,0.0,-23.0,0.0
"""How to disable automatic app updates on Apple TV?""",0.0,0.564849853515625,0.0,5.65,193,32,0.0,-20,0.0,-20.0,0.0,0.0,1.4561092853546143,1.3735232788596017,6.0,991,206,0.0,0,0.0,0.0,0.0
"""How to fix Apple TV if it is overheating?""",0.0,0.6390352249145508,3.129717927936779,5.4,225,41,0.0,0,0.0,-25.0,0.0,0.0,2.4253487586975098,1.2369355084455433,6.0,1779,348,0.0,0,0.0,0.0,0.0
"""How to change the screensaver download frequency on Apple TV?""",0.0,0.6751234531402588,0.0,5.45,272,47,0.0,-7,0.0,-7.0,0.0,0.0,1.5529754161834717,1.2878503929667602,5.9,1219,219,0.0,-22,0.0,-22.0,0.0
"""How to fix buffering issues on Samsung Smart TV?""",0.0,0.6367528438568115,1.5704680546726597,5.699999999999999,258,43,0.0,-8,0.0,-8.0,0.0,0.0,2.481334686279297,1.2090267454010346,5.85,2014,357,0.0,0,0.0,0.0,0.0
"""How to disable subtitles on Samsung Smart TV?""",0.0,0.5673942565917969,1.7624429369550796,5.6,182,33,0.0,-27,0.0,-27.0,0.0,0.0,1.44974946975708,1.3795487025308593,5.95,1040,204,0.0,0,0.0,0.0,0.0
"""How to fix Samsung Smart TV if there is no sound?""",0.0,0.6695582866668701,2.9870439061465226,5.25,277,48,0.0,-15,0.0,-15.0,0.0,0.0,2.6362407207489014,1.137984090903018,6.300000000000001,1978,380,0.0,-13,0.0,-13.0,0.0
"""How to fix Samsung Smart TV if the screen is flickering?""",0.0,0.65899658203125,0.0,5.9,273,46,0.0,-14,0.0,-14.0,0.0,0.0,2.166503429412842,1.384719709774937,5.95,1646,306,0.0,-8,0.0,-8.0,0.0
"""How to use Samsung Smart TV with a VPN?""",0.0,0.5879521369934082,1.700818718191515,5.45,197,39,0.0,-21,0.0,-21.0,0.0,0.0,1.8334417343139648,1.090844591662043,6.2,1274,244,0.0,0,0.0,-23.0,0.0
"""How to enable voice control on Samsung Smart TV?""",0.0,0.5914335250854492,1.6908070942623896,5.4,208,37,0.0,0,0.0,-25.0,0.0,0.0,1.7911596298217773,1.6748925947472344,5.9,1322,256,0.0,0,0.0,0.0,0.0
"""How to fix Samsung Smart TV if it is not recognized by the HDMI input?""",0.0,1.418999433517456,1.4094438325747067,5.95,785,156,0.0,-8,0.0,-8.0,0.0,0.0,2.4821743965148926,1.6114903149488609,5.95,1884,351,0.0,-8,0.0,-8.0,0.0
"""How to restart LG OLED TV with webOS?""",0.0,0.5914976596832275,1.6906237643278552,5.4,211,39,0.0,0,0.0,-27.0,0.0,0.0,1.9598743915557861,1.0204735612727416,6.15,1443,281,0.0,-21,0.0,-21.0,0.0
"""How to change the picture resolution on LG OLED TV with webOS?""",0.0,0.7751972675323486,1.2899942271314124,5.55,296,61,0.0,-2,0.0,-2.0,0.0,0.0,1.4706850051879883,2.039865769638064,6.050000000000001,962,198,0.0,-11,0.0,-11.0,0.0
"""How to connect LG OLED TV with webOS to a new Wi-Fi network?""",0.0,0.5368070602416992,1.8628667058679091,5.6,138,27,0.0,-7,0.0,-7.0,0.0,0.0,2.2851004600524902,1.3128525648863787,6.0,1604,331,0.0,-23,0.0,-23.0,0.0
"""How to change the audio output on LG OLED TV with webOS?""",0.0,0.9536945819854736,1.048553718232534,5.75,421,86,0.0,-18,0.0,-18.0,0.0,0.0,1.6152675151824951,1.2381849948689263,5.95,1058,226,0.0,0,0.0,0.0,0.0
"""How to fix LG OLED TV with webOS if there is no sound?""",0.0,0.5458111763000488,1.8321354406443309,5.45,190,33,0.0,-3,0.0,-3.0,0.0,0.0,2.591090440750122,1.1578136960471244,6.25,1713,376,0.25,-18,0.0,-18.0,0.0
"""How to turn off autoplay on LG OLED TV with webOS?""",0.0,0.7825517654418945,1.277870735406758,5.65,297,58,-0.0625,-21,0.0,-21.0,0.0,0.0,1.5967588424682617,1.252537294176866,6.0,1097,223,0.0,0,0.0,0.0,0.0
"""How to set a screensaver on LG OLED TV with webOS?""",0.0,0.6307344436645508,1.5854532918626045,5.45,189,38,0.0,-7,0.0,-7.0,0.0,0.0,1.4043457508087158,1.4241507113518503,5.95,926,198,0.0,-10,0.0,-10.0,0.0
"""How to fix LG OLED TV with webOS if it keeps freezing?""",0.0,0.5852830410003662,1.7085750482192168,5.65,191,37,0.0,-20,0.0,-20.0,0.0,0.0,2.1118459701538086,1.8940775305241777,5.5,1556,297,0.0,0,0.0,0.0,0.0
"""How to enable voice control on LG OLED TV with webOS?""",0.0,1.0243723392486572,0.976207538689064,5.75,494,87,0.0,-21,0.0,-21.0,0.0,0.0,2.8644156455993652,1.3964453818505806,5.95,1989,421,0.0,-21,0.0,-21.0,0.0
"""How to change the picture resolution on Sony Bravia?""",0.0,0.7078955173492432,1.4126378476718346,5.5,269,54,0.0,-18,0.0,-18.0,0.0,0.0,1.5650324821472168,1.9168931215325133,5.95,1117,218,0.0,0,0.0,-23.0,0.0
"""How to enable Accessibility features on Sony Bravia?""",0.0,0.6298439502716064,1.5876948561113626,5.65,231,41,0.0,-7,0.0,-7.0,0.0,0.0,1.509207010269165,0.6625996256314939,5.95,1138,213,0.0,-7,0.0,-7.0,0.0
"""How to add Sony Bravia to the Google Home app?""",0.0,0.6274588108062744,1.5937301106890294,5.4,228,44,0.0,-21,0.0,-21.0,0.0,0.0,2.2209689617156982,1.8010157138386047,6.2,1630,328,0.0,0,0.0,-23.0,0.0
"""How to reset Sony Bravia using a computer?""",0.0,1.345883846282959,2.2290185057826837,5.8,807,154,0.0,-27,0.0,-27.0,0.0,0.0,2.1650643348693848,0.9237600785284924,6.1,1577,312,0.0,0,0.0,0.0,0.0
"""How to use Sony Bravia with a VPN?""",0.0,0.775456428527832,1.28956310530977,5.65,342,65,0.0,-5,0.0,-5.0,0.0,0.0,2.3484246730804443,1.277452087091146,5.95,1707,331,0.0,-19,0.0,-19.0,0.0
"""How to check for software updates on Sony Bravia?""",0.0,0.7030858993530273,1.4223013161254985,5.65,292,58,0.0,0,0.0,-27.0,0.0,0.0,1.1780140399932861,0.8488863171824248,5.85,841,167,0.0,-1,0.0,-1.0,0.0
"""How to pair a Bluetooth device with Sony Bravia?""",0.0,0.7478246688842773,1.3372118380248783,5.45,259,55,0.0,-13,0.0,-13.0,0.0,0.0,1.82700514793396,1.094687665363872,6.050000000000001,1309,250,0.0,0,0.0,0.0,0.0
"""How to fix Sony Bravia remote if it is not working?""",0.0,0.6814868450164795,1.4673797554740897,5.7,274,50,0.0,0,0.0,0.0,0.0,0.0,1.8996608257293701,1.5792292810201263,5.9,1483,274,0.0,-19,0.0,-19.0,0.0
"""How to fix buffering issues on Sony Bravia?""",0.0,0.6431424617767334,1.5548654605111805,5.699999999999999,262,46,0.0,-8,0.0,-8.0,0.0,0.0,2.1935737133026123,1.3676312684683845,5.85,1689,319,0.0,0,0.0,0.0,0.0
"""How to install apps on Sony Bravia?""",0.0,0.5848472118377686,0.0,5.65,212,39,0.0,-2,0.0,-2.0,0.0,0.0,2.065670967102051,1.452312613083624,5.95,1555,301,0.0,-6,0.0,-6.0,0.0
"""How to change the audio output on Sony Bravia?""",0.0,0.6245245933532715,1.6012179674618927,5.55,194,36,0.0,0,0.0,0.0,0.0,0.0,2.0391769409179688,1.471181798793877,6.0,1521,295,0.0,-4,0.0,-4.0,0.0
"""How to use Sony Bravia as a Google Assistant hub?""",0.0,1.011601448059082,0.9885316019641424,5.75,485,100,0.0,-1,0.0,-1.0,0.0,0.0,1.9861969947814941,1.5104241965320806,6.0,1471,296,0.0,-8,0.0,-8.0,0.0
"""How to change the screensaver download frequency on Sony Bravia?""",0.0,0.6933305263519287,1.4423135315572402,5.5,241,51,0.0,-19,0.0,-19.0,0.0,0.0,0.8915491104125977,1.121643203184066,6.050000000000001,676,116,0.0,0,0.0,0.0,0.0
"""How to fix PlayStation VR if there is no audio?""",0.0,0.6502418518066406,1.5378893210590447,5.65,241,41,0.0,-22,0.0,-22.0,0.0,0.0,2.8309385776519775,1.0597192124477375,5.95,2092,397,0.0,-23,0.0,-23.0,0.0
"""How to change the screen brightness on PlayStation VR?""",0.0,0.5652482509613037,0.0,5.55,154,31,0.0,-21,0.0,-21.0,0.0,0.0,1.6009063720703125,1.873938446580767,6.0,1183,219,0.0,0,0.0,-23.0,0.0
"""How to fix PlayStation VR if the image is shaky?""",0.0,0.627554178237915,1.5934879165444356,5.45,230,37,0.0,-3,0.0,-3.0,0.0,0.0,2.6904659271240234,1.1150485013590656,6.300000000000001,1984,366,0.0,-7,0.0,-7.0,0.0
"""How to set up PlayStation VR for multiple users?""",0.0,0.7163472175598145,1.395971081461751,5.75,345,55,0.0,0,0.0,-27.0,0.0,0.0,1.4234464168548584,2.1075608919844484,6.15,1048,195,0.0,-11,0.0,-11.0,0.0
"""How to update PlayStation VR Move controller firmware?""",0.0,0.5761752128601074,1.7355831658136354,5.35,160,29,0.0,-11,0.0,-11.0,0.0,0.0,2.25111985206604,0.8884466982789098,6.05,1622,300,0.0,-21,0.0,-21.0,0.0
"""How to enable 3D audio on PlayStation VR?""",0.0,0.5332822799682617,1.8751795016676824,5.449999999999999,171,25,0.0,-21,0.0,-21.0,0.0,0.0,1.9326207637786865,1.5522962684790014,6.1,1270,263,0.0,-2,0.0,-2.0,0.0
"""How to change the screen brightness on Samsung Family Hub?""",0.0,0.5353589057922363,1.8679057902646967,5.65,198,34,0.0,-21,0.0,-21.0,0.0,0.0,1.0978009700775146,1.821823859252887,5.85,713,141,0.0,0,0.0,0.0,0.0
"""How to connect Samsung Family Hub to Bluetooth speakers?""",0.0,0.6207587718963623,1.6109317262552412,5.4,195,34,0.0,-21,0.0,-21.0,0.0,0.0,1.7699289321899414,1.1299888733550765,6.05,1326,253,0.0,-23,0.0,-23.0,0.0
"""How to disable Bixby on Samsung Family Hub?""",0.0,0.5872349739074707,0.0,5.8,187,37,0.0,-5,0.0,-5.0,0.0,0.0,1.3921496868133545,0.718313561732073,5.95,951,192,0.0,-15,0.0,-15.0,0.0
"""How to adjust the ice maker settings on Samsung Family Hub?""",0.0,0.6015844345092773,1.662277051457968,5.4,210,37,0.0,-21,0.0,-21.0,0.0,0.0,1.797473430633545,0.5563364570271431,6.199999999999999,1191,248,0.0,-13,0.0,-13.0,0.0
"""How to add a note to Samsung Family Hub?""",0.0,0.5743484497070312,1.7411033328446859,5.5,165,34,0.0,-21,0.0,-21.0,0.0,0.0,1.7479913234710693,1.1441704390317609,6.0,1260,254,0.0,0,0.0,0.0,0.0
"""How to descale Keurig K-Elite?""",0.0,1.5539443492889404,0.6435236888995891,5.85,769,163,0.0,-17,0.0,-17.0,0.0,0.0,3.512981653213501,1.4232923748484099,6.05,2225,471,0.0,0,0.0,-25.0,0.0
"""How to fix Keurig K-Elite if it wont brew?""",0.0,0.622356653213501,1.6067957092378637,5.65,195,41,0.0,-19,0.0,-19.0,0.0,0.0,2.9702224731445312,1.3467004698007083,5.9,2185,427,0.0,-15,0.0,-15.0,0.0
"""How to use strong brew setting on Keurig K-Elite?""",0.0,0.6186761856079102,1.6163544407680352,5.75,182,40,0.0,-27,0.0,-27.0,0.0,0.0,1.7897610664367676,1.1174675980552322,5.95,1167,254,0.0,0,0.0,-23.0,0.0
"""How to fix Keurig K-Elite if the brew size is incorrect?""",0.0,0.6175820827484131,1.6192179597387453,5.6,219,43,0.0,0,0.0,-25.0,0.0,0.0,2.402402400970459,1.2487500007431773,5.95,1556,338,0.0,0,0.0,0.0,0.0
"""How to use the hot water button on Keurig K-Elite?""",0.0,0.8000290393829346,1.2499546276100106,5.7,385,72,0.0,-3,0.0,-3.0,0.0,0.0,2.006537914276123,1.495112541184924,5.95,1458,287,0.0,-12,0.0,-12.0,0.0
"""How to fix Keurig K-Elite if it keeps shutting off?""",0.0,0.5508630275726318,1.815333304189197,5.55,173,35,0.0,-17,0.0,-17.0,0.0,0.0,1.8543705940246582,1.0785330647729126,6.0,1329,257,0.0,-9,0.0,-9.0,0.0
"""How to fix Keurig K-Elite if coffee splashes out during brewing?""",0.0,0.5075197219848633,0.0,5.35,138,28,0.0,-7,0.0,-7.0,0.0,0.0,2.4119515419006348,1.243806083118459,6.0,1678,337,0.0,-17,0.0,-17.0,0.0
"""How to fix Smarter Coffee 2nd Generation if it is not connecting to Wi-Fi?""",0.0,1.037795066833496,0.9635813774392614,5.8,490,92,0.0,-21,0.0,-21.0,0.0,0.0,2.6459944248199463,1.5117189826543092,5.95,1914,386,0.0,-20,0.0,-20.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the coffee tastes bad?""",0.0,1.860595464706421,1.6123870324880405,5.800000000000001,1085,204,0.0,-9,0.0,-9.0,0.0,0.0,2.5394504070281982,0.7875719858371594,6.25,1811,338,0.0,-8,0.0,-8.0,0.0
"""How to reset Smarter Coffee 2nd Generation to factory settings?""",0.0,0.7791950702667236,1.283375675948237,5.55,397,63,0.0,-21,0.0,-21.0,0.0,0.0,1.9383294582366943,1.0318163362267572,5.9,1450,276,0.0,-22,0.0,-22.0,0.0
"""How to replace the Smarter Coffee 2nd Generation filter?""",0.0,0.7318093776702881,1.3664760667374982,5.25,255,53,0.0,-2,0.0,-2.0,0.0,0.0,2.1967990398406982,1.3656233208388975,6.2,1554,309,0.0,-21,0.0,-21.0,0.0
"""How to clean the Smarter Coffee 2nd Generation internal parts?""",0.0,0.8348348140716553,2.395683512818283,5.55,389,66,0.0,0,0.0,0.0,0.0,0.0,2.0841615200042725,1.4394277848442005,6.25,1512,294,0.0,0,0.0,0.0,0.0
"""How to fix Smarter Coffee 2nd Generation if water leaks from the bottom?""",0.0,0.6522476673126221,1.5331599484583376,5.5,220,38,0.0,-24,0.0,-24.0,0.0,0.0,2.1012566089630127,1.427717103756888,6.15,1592,295,0.0,-21,0.0,-21.0,0.0
"""How to descale Smarter Coffee 2nd Generation using vinegar?""",0.0,0.6296982765197754,1.5880621518159266,5.45,229,41,0.0,-12,0.0,-12.0,0.0,0.0,2.50921368598938,1.5941248935221122,6.0,1797,340,0.0,-13,0.0,-13.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the power button doesnt respond?""",0.0,1.0057806968688965,0.9942525275263266,5.699999999999999,470,93,0.0,-2,0.0,-2.0,0.0,0.0,1.2438855171203613,1.6078650104619365,6.1,902,166,0.0,-7,0.0,-7.0,0.0
"""How to set cooking schedules on June Oven?""",0.0,0.548933744430542,3.6434269532345103,5.550000000000001,194,35,0.0,-1,0.0,-1.0,0.0,0.0,2.2071213722229004,1.359236532144813,5.95,1599,333,0.0,-20,0.0,-20.0,0.0
"""How to clean the June Oven crumb tray?""",0.0,0.5617306232452393,1.7802127187260584,5.65,164,35,0.0,-23,0.0,-23.0,0.0,0.0,1.7993321418762207,1.667285283343561,5.7,1192,253,0.0,-6,0.0,-6.0,0.0
"""How to use June Oven with Alexa?""",0.0,0.50655198097229,1.9741310616921537,5.35,136,26,0.0,-15,0.0,-15.0,0.0,0.0,2.281670570373535,1.7531014564248084,6.2,1531,323,0.0,-6,0.0,-6.0,0.0
"""How to fix June Oven if it is not heating?""",0.0,0.6801269054412842,1.470313837027148,5.65,250,50,0.0,-26,0.0,-26.0,0.0,0.0,1.37581205368042,1.4536869295831525,6.050000000000001,961,189,0.0,-21,0.0,-21.0,0.0
"""How to roast vegetables in June Oven?""",0.0,0.597881555557251,1.6725720850629824,5.65,221,40,0.0,0,0.0,0.0,0.0,0.0,2.4957377910614014,1.2020493541997512,6.0,1674,333,0.0,-6,0.0,-6.0,0.0
"""How to set a custom cooking program on June Oven?""",0.0,0.5647387504577637,0.0,5.4,203,35,0.0,-6,0.0,-6.0,0.0,0.0,2.0118539333343506,0.9941079552845452,5.95,1396,291,0.0,-15,0.0,-15.0,0.0
"""How to use June Oven without the app?""",0.0,0.45110201835632324,2.2167934509421667,5.5,121,18,0.0,-21,0.0,-21.0,0.0,0.0,3.052511215209961,1.6379956198303298,6.0,2122,452,0.0,-18,0.0,-18.0,0.0
"""How to fix June Oven if it leaks smoke?""",0.0,0.559567928314209,1.7870931291787149,5.449999999999999,178,32,0.0,-15,0.0,-15.0,0.0,0.0,2.1207432746887207,0.9430655864235797,5.800000000000001,1637,296,0.0,-15,0.0,-15.0,0.0
"""How to turn off June Oven?""",0.0,0.5461828708648682,1.8308886150450183,5.5,184,34,0.0,0,0.0,-26.0,0.0,0.0,1.219635248184204,1.6398345349375616,6.0,867,173,0.0,-14,0.0,-14.0,0.0
"""How to use June Ovens preset programs?""",0.0,0.5602483749389648,1.7849226249126264,5.35,200,35,0.0,-20,0.0,-20.0,0.0,0.0,1.6497485637664795,1.2123059500849362,6.1,1252,233,0.0,0,0.0,0.0,0.0
"""How to set up Whirlpool Smart Oven?""",0.0,0.6049065589904785,3.306295774569511,5.65,199,43,0.0,0,0.0,0.0,0.0,0.0,2.003516674041748,1.4973671239507536,5.9,1404,292,0.0,-1,0.0,-1.0,0.0
"""How to replace the Whirlpool Smart Oven light?""",0.0,0.4460768699645996,0.0,5.35,116,20,0.0,-21,0.0,-21.0,0.0,0.0,3.0698065757751465,1.3030136919919848,6.0,2337,432,0.0,-21,0.0,-21.0,0.0
"""How to fix Whirlpool Smart Oven if the door wont close?""",0.0,0.48592662811279297,0.0,5.5,152,24,0.0,-21,0.0,-21.0,0.0,0.0,2.0642478466033936,1.4533138571199324,5.95,1499,290,0.0,-10,0.0,-10.0,0.0
"""How to clean the Cosori Smart Air Fryer basket?""",0.0,0.6036238670349121,3.313321605095688,5.6,196,38,0.0,0,0.0,0.0,0.0,0.0,2.0623278617858887,0.9697779082838291,5.85,1406,282,0.0,-23,0.0,-23.0,0.0
"""How to set the temperature on Cosori Smart Air Fryer?""",0.0,0.568882942199707,0.0,5.65,199,36,0.0,-21,0.0,-21.0,0.0,0.0,1.4651877880096436,2.0475191129418198,5.95,997,206,0.0,0,0.0,0.0,0.0
"""How to replace the air filter in Cosori Smart Air Fryer?""",0.0,0.5715086460113525,1.7497548059478112,5.4,183,35,0.0,0,0.0,0.0,0.0,0.0,2.3161544799804688,1.7270005237462391,6.25,1695,329,0.0,-5,0.0,-5.0,0.0
"""How to fix Cosori Smart Air Fryer if the basket wont close?""",0.0,0.5272653102874756,1.8965784027283543,5.300000000000001,157,28,0.0,-21,0.0,-21.0,0.0,0.0,2.456545352935791,1.221227198762451,5.95,1950,352,0.0,-7,0.0,-7.0,0.0
"""How to fix Cosori Smart Air Fryer if it wont turn on?""",0.0,0.701505184173584,1.425506215149574,5.4,271,51,0.0,0,0.0,0.0,0.0,0.0,2.282104969024658,0.8763838767936424,6.2,1649,319,0.0,0,0.0,-23.0,0.0
"""How to set up Cosori Smart Air Fryer?""",0.0,0.7458438873291016,1.3407631502889066,5.25,260,63,0.0,-21,0.0,-21.0,0.0,0.0,2.3379766941070557,1.2831607806718308,6.2,1684,331,0.0,0,0.0,0.0,0.0
"""How to fix Instant Vortex Plus if it wont turn on?""",0.0,0.6983609199523926,2.863848681761778,5.55,259,47,0.0,-21,0.0,-21.0,0.0,0.0,1.4849250316619873,1.3468693417921622,6.15,1074,200,0.0,-11,0.0,-11.0,0.0
"""How to fix Instant Vortex Plus if it makes a loud noise?""",0.0,0.6552963256835938,3.0520543479607047,5.7,257,45,0.0,-5,0.0,-5.0,0.0,0.0,1.2669873237609863,0.7892738792607981,5.85,918,173,0.0,0,0.0,-23.0,0.0
"""How to make french fries in Instant Vortex Plus?""",0.0,0.781200647354126,0.0,5.6,287,53,0.0,-25,0.0,-25.0,0.0,0.0,2.305572748184204,1.30119511620948,6.1,1485,301,0.0,0,0.0,0.0,0.0
"""How to save a custom cooking program on Instant Vortex Plus?""",0.0,0.7833495140075684,1.2765693756330445,5.5,378,62,0.0,-21,0.0,-21.0,0.0,0.0,1.8255236148834229,1.0955760767443703,6.15,1371,248,0.0,0,0.0,0.0,0.0
"""How to use Instant Vortex Plus for toasting nuts?""",0.0,0.626732349395752,0.0,5.4,218,41,0.0,0,0.0,0.0,0.0,0.0,2.277308225631714,1.7564596460779427,5.85,1507,310,0.0,-10,0.0,-10.0,0.0
"""How to use Instant Vortex Plus for roasting chicken?""",0.0,0.6284542083740234,0.0,5.449999999999999,216,42,0.0,-5,0.0,-5.0,0.0,0.0,2.8903849124908447,1.7298734083460572,6.05,1858,385,0.0,-7,0.0,-7.0,0.0
"""How to set up Instant Vortex Plus?""",0.0,0.5905544757843018,0.0,5.4,207,37,0.0,-2,0.0,-2.0,0.0,0.0,4.252156734466553,1.175873871128225,6.25,3042,607,0.0,-12,0.0,-12.0,0.0
"""How to replace a solenoid on Rachio Smart Sprinkler Controller?""",0.0,1.6385912895202637,0.610280309919055,5.8,914,179,0.0,-9,0.0,-9.0,0.0,0.0,3.3640918731689453,1.4862852111369114,6.05,2354,480,0.0,-7,0.0,-7.0,0.0
"""How to enable notifications for Rachio Smart Sprinkler Controller?""",0.0,0.5320091247558594,1.8796670084521456,4.85,151,30,0.0,-28,0.0,-28.0,0.0,0.0,2.164818286895752,1.3857976062768005,6.25,1565,308,0.0,-13,0.0,-13.0,0.0
"""How to fix Rachio Smart Sprinkler Controller if it keeps restarting?""",0.0,0.5333695411682129,1.8748727154807612,5.4,150,27,0.0,-26,0.0,-26.0,0.0,0.0,2.690187931060791,0.7434424847840382,6.2,2128,392,0.0,-13,0.0,-13.0,0.0
"""How to disable freeze skip on Rachio Smart Sprinkler Controller?""",0.0,0.5180172920227051,1.9304374881001927,5.6,154,27,0.0,0,0.0,0.0,0.0,0.0,1.5521152019500732,0.6442820730978559,6.15,1020,217,0.0,-21,0.0,-21.0,0.0
"""How to fix Rachio Smart Sprinkler Controller if watering is skipped unexpectedly?""",0.0,0.49629688262939453,0.0,5.6,173,27,0.0,-7,0.0,-7.0,0.0,0.0,2.872051239013672,1.3927328125843168,6.0,2278,417,0.0,0,0.0,0.0,0.0
"""How to use weather intelligence with Netro Smart Sprinkler?""",0.0,0.6347963809967041,0.0,5.45,247,44,0.0,-27,0.0,-27.0,0.0,0.0,1.5509538650512695,1.2895290086128717,5.95,1085,217,0.0,-23,0.0,-23.0,0.0
"""How to fix Netro Smart Sprinkler if it wont connect to Wi-Fi?""",0.0,0.7106344699859619,1.40719320865317,5.85,259,52,0.25,-8,0.0,-8.0,0.0,0.0,2.414571762084961,0.8283042282731259,5.95,1791,357,-0.0625,-14,0.0,-14.0,0.0
"""How to update firmware on Netro Smart Sprinkler?""",0.0,0.6901140213012695,1.4490359116587554,5.7,232,46,0.0,-21,0.0,-21.0,0.0,0.0,1.888495922088623,0.5295219271105458,6.0,1345,269,0.0,-10,0.0,-10.0,0.0
"""How to use the water delay feature on Netro Smart Sprinkler?""",0.0,0.6502046585083008,3.0759545841889246,5.65,223,42,0.0,-1,0.0,-1.0,0.0,0.0,2.3437576293945312,0.853330555566247,6.0,1540,330,0.0,0,0.0,0.0,0.0
"""How to fix Netro Smart Sprinkler if zones are watering at incorrect times?""",0.0,0.5984354019165039,1.6710241352738333,5.65,232,40,0.0,-20,0.0,-20.0,0.0,0.0,1.7519075870513916,1.1416127281976296,5.85,1312,243,0.0,-20,0.0,-20.0,0.0
"""How to set up Husqvarna Automower?""",0.0,0.7078394889831543,1.4127496636781862,5.45,332,62,0.0,-5,0.0,-5.0,0.0,0.0,2.7265396118164062,1.100295769405194,6.1,2042,398,0.0,-20,0.0,-20.0,0.0
"""How to connect Husqvarna Automower to Wi-Fi?""",0.0,0.6248524188995361,1.6003778968484248,5.45,195,43,0.0,-3,0.0,-3.0,0.0,0.0,1.9126346111297607,1.0456780340374658,6.2,1371,273,0.0,-4,0.0,-4.0,0.0
"""How to set mowing schedule on Husqvarna Automower?""",0.0,0.5650491714477539,1.769757484002529,5.4,209,39,0.0,-26,0.0,-26.0,0.0,0.0,2.0000319480895996,1.4999760393148958,5.95,1486,287,0.0,-6,0.0,-6.0,0.0
"""How to fix Husqvarna Automower if it wont connect to Wi-Fi?""",0.0,0.6944208145141602,2.880098001381005,5.8,263,53,0.0,-18,0.0,-18.0,0.0,0.0,2.4799892902374268,0.8064550955406372,6.05,1776,347,0.0,-3,0.0,-3.0,0.0
"""How to disable rain sensor on Husqvarna Automower?""",0.0,0.5793499946594238,1.7260723383400556,5.6,205,38,0.0,0,0.0,-27.0,0.0,0.0,1.8668429851531982,1.0713273777730459,5.95,1391,266,0.0,-9,0.0,-9.0,0.0
"""How to adjust boundary wire settings for Husqvarna Automower?""",0.0,0.5512042045593262,1.8142096735248332,5.8,212,37,0.0,-8,0.0,-8.0,0.0,0.0,2.854292392730713,1.4013981224170347,5.9,2080,425,0.0,-21,0.0,-21.0,0.0
"""How to fix Robomow RS630 if it wont connect to Wi-Fi?""",0.0,0.7346491813659668,1.3611939213486155,5.8,247,53,0.0,-21,0.0,-21.0,0.0,0.0,2.0257177352905273,1.4809565754077945,5.9,1427,285,0.0,-2,0.0,-2.0,0.0
"""How to disable a zone on Robomow RS630?""",0.0,0.6496603488922119,1.5392658667013785,5.55,159,37,0.0,-8,0.0,-8.0,0.0,0.0,1.831552267074585,1.0919699295277718,6.1,1278,264,0.0,0,0.0,0.0,0.0
"""How to check battery status on Robomow RS630?""",0.0,0.6290669441223145,1.5896559330331823,5.55,216,39,0.0,-24,0.0,-24.0,0.0,0.0,1.4143259525299072,1.4141011811471447,6.0,1064,202,0.0,0,0.0,-23.0,0.0
"""How to troubleshoot Robomow RS630 not mowing?""",0.0,0.9226999282836914,1.0837759593838752,5.65,418,81,0.0,0,0.0,0.0,0.0,0.0,2.986194610595703,1.3394974278651721,6.2,2290,415,0.0,-21,0.0,-21.0,0.0
"""How to disable rain sensor on Robomow RS630?""",0.0,0.638054370880127,1.5672645555577007,5.75,201,40,0.0,0,0.0,-27.0,0.0,0.0,1.653008222579956,1.2099153365835364,5.85,1182,232,0.0,-21,0.0,-21.0,0.0
