question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to fix Google Chromecast if the video quality is poor?""",0.0,0.4627039432525635,2.1612091588744735,5.2,235,39,0.0,-22,0.0,-22.0,0.0,0.0,2.3203470706939697,1.7238800395525082,5.9,2806,545,0.0,-21,0.0,-21.0,0.0
"""How to adjust the volume on Google Chromecast?""",0.0,0.5405027866363525,1.850129221760859,5.55,284,58,0.0,0,0.0,-28.0,0.0,0.0,1.4639196395874023,0.6830976051943226,5.949999999999999,1627,342,0.0,-16,0.0,-16.0,0.0
"""How to enable ambient mode on Google Chromecast?""",0.0,0.475536584854126,2.1028876259980023,5.2,238,44,0.0,-4,0.0,-4.0,0.0,0.0,1.0439872741699219,0.9578660820307356,5.85,1104,233,0.0,0,0.0,0.0,0.0
"""How to disable notifications on Google Chromecast?""",0.0,0.5299944877624512,1.8868120765304732,5.35,275,57,0.0,0,0.0,0.0,0.0,0.0,0.8780124187469482,1.1389360544944462,5.8,984,196,0.0,-20,0.0,-20.0,0.0
"""How to add Apple TV to the Home app?""",0.0,0.5584855079650879,1.790556757045883,5.35,238,75,0.0,-20,0.0,-20.0,0.0,0.0,1.2390515804290771,1.6141378063579817,5.85,1321,277,0.0,0,0.0,0.0,0.0
"""How to disable automatic app updates on Apple TV?""",0.0,0.49100446701049805,2.036641348881475,5.3,254,52,0.0,0,0.0,0.0,0.0,0.0,1.0052080154418945,1.9896379349093936,5.75,1121,229,0.0,-19,0.0,-19.0,0.0
"""How to fix Apple TV if it is overheating?""",0.0,0.5871462821960449,1.7031530818161529,5.45,326,71,0.0,0,0.0,-25.0,0.0,0.0,2.1895909309387207,2.2835315626090664,5.95,2756,521,0.0,-9,0.0,-9.0,0.0
"""How to change the screensaver download frequency on Apple TV?""",0.0,0.47045469284057617,2.125603198814221,5.2,214,39,0.0,-21,0.0,-21.0,0.0,0.0,0.8491055965423584,1.1777098208646708,5.85,964,175,0.0,-17,0.0,-17.0,0.0
"""How to fix buffering issues on Samsung Smart TV?""",0.0,0.47333288192749023,2.112678071142922,5.3,246,42,0.0,-9,0.0,-9.0,0.0,0.0,2.317307710647583,2.1576763314716896,5.95,2900,541,0.0,-4,0.0,-4.0,0.0
"""How to disable subtitles on Samsung Smart TV?""",0.0,0.42441487312316895,2.3561850993722504,5.25,153,29,0.0,-24,0.0,-24.0,0.0,0.0,0.8740789890289307,2.2881227270090396,5.800000000000001,891,194,0.0,0,0.0,0.0,0.0
"""How to fix Samsung Smart TV if there is no sound?""",0.0,0.5741665363311768,1.7416549672062032,5.35,398,63,0.0,0,0.0,0.0,0.0,0.0,2.175248146057129,1.8388706627581304,5.9,2697,500,0.0,-10,0.0,-10.0,0.0
"""How to fix Samsung Smart TV if the screen is flickering?""",0.0,0.49765729904174805,2.0094149164989967,5.4,271,46,0.0,-21,0.0,-21.0,0.0,0.0,2.3021726608276367,2.17186142684795,5.9,2802,540,0.0,-13,0.0,-13.0,0.0
"""How to use Samsung Smart TV with a VPN?""",0.0,0.48775291442871094,2.050218400388324,5.3,239,48,0.0,-4,0.0,-4.0,0.0,0.0,2.0497143268585205,1.463618593427263,5.949999999999999,2498,493,0.0,0,0.0,-23.0,0.0
"""How to enable voice control on Samsung Smart TV?""",0.0,0.4545605182647705,0.0,5.25,193,34,0.0,-28,0.0,-28.0,0.0,0.0,1.4097082614898682,2.8374665235873664,6.0,1599,318,0.0,-17,0.0,-17.0,0.0
"""How to fix Samsung Smart TV if it is not recognized by the HDMI input?""",0.0,0.5679996013641357,3.52112923178465,5.35,346,63,0.0,-17,0.0,-17.0,0.0,0.0,2.53147554397583,1.975132650165668,5.8,3104,594,0.0,-21,0.0,-21.0,0.0
"""How to restart LG OLED TV with webOS?""",0.0,0.5417666435241699,1.8458131595074427,5.4,279,59,0.0,-5,0.0,-5.0,0.0,0.0,0.8952517509460449,2.2340084762642385,5.8,960,199,0.0,-21,0.0,-21.0,0.0
"""How to change the picture resolution on LG OLED TV with webOS?""",0.0,0.4783201217651367,4.181300156524296,5.35,227,39,0.0,-13,0.0,-13.0,0.0,0.0,1.3397436141967773,2.239234408892152,5.800000000000001,1416,298,0.0,-8,0.0,-8.0,0.0
"""How to connect LG OLED TV with webOS to a new Wi-Fi network?""",0.0,0.5195624828338623,3.8493926449249245,5.15,224,54,0.0,-3,0.0,-3.0,0.0,0.0,2.3403937816619873,1.281835571220967,5.9,2669,572,0.0,-21,0.0,-21.0,0.0
"""How to change the audio output on LG OLED TV with webOS?""",0.0,0.4810757637023926,2.078674660948839,5.25,218,41,0.0,-2,0.0,-2.0,0.0,0.0,1.3836684226989746,1.4454330005573113,5.85,1488,325,0.0,-23,0.0,-23.0,0.0
"""How to fix LG OLED TV with webOS if there is no sound?""",0.0,0.6467654705047607,3.09231103267975,5.45,422,87,0.0,-2,0.0,-2.0,0.0,0.0,2.2680044174194336,1.7636649952184495,5.85,2722,529,0.0,0,0.0,-23.0,0.0
"""How to turn off autoplay on LG OLED TV with webOS?""",0.0,0.44733667373657227,2.2354527556306967,5.2,166,38,0.0,-21,0.0,-21.0,0.0,0.0,1.0937910079956055,1.8285028724718686,5.85,1130,246,0.0,-20,0.0,-20.0,0.0
"""How to set a screensaver on LG OLED TV with webOS?""",0.0,0.48522424697875977,2.060902780995091,5.35,214,45,0.0,-14,0.0,-14.0,0.0,0.0,1.0462396144866943,0.9558039918892863,5.800000000000001,1064,243,0.0,-1,0.0,-1.0,0.0
"""How to fix LG OLED TV with webOS if it keeps freezing?""",0.0,0.5415668487548828,1.8464941166509583,5.4,274,64,0.0,-4,0.0,-4.0,0.0,0.0,2.520655870437622,1.9836107176083844,5.95,3076,580,0.0,-21,0.0,-21.0,0.0
"""How to enable voice control on LG OLED TV with webOS?""",0.0,0.4173765182495117,2.3959182087988977,5.2,147,28,0.0,-9,0.0,-9.0,0.0,0.0,1.0931696891784668,2.744313192820889,5.85,1209,241,0.0,-11,0.0,-11.0,0.0
"""How to change the picture resolution on Sony Bravia?""",0.0,0.48935461044311523,2.043507874777313,5.3,245,43,0.0,-4,0.0,-4.0,0.0,0.0,2.0178959369659424,1.4866970813736216,5.9,2148,475,0.0,0,0.0,-23.0,0.0
"""How to enable Accessibility features on Sony Bravia?""",0.0,0.44022369384765625,2.2715724164334388,5.050000000000001,193,35,0.0,-21,0.0,-21.0,0.0,0.0,1.892604112625122,2.11349007080794,5.8,2268,452,0.0,-5,0.0,-5.0,0.0
"""How to add Sony Bravia to the Google Home app?""",0.0,0.48598384857177734,0.0,5.4,226,44,0.0,-28,0.0,-28.0,0.0,0.0,1.1732518672943115,1.7046638115398618,6.0,1270,258,0.0,-13,0.0,-13.0,0.0
"""How to reset Sony Bravia using a computer?""",0.0,0.5077862739562988,1.9693324756762467,5.35,302,52,0.0,-21,0.0,-21.0,0.0,0.0,2.390320301055908,1.2550619256641218,5.75,2784,567,0.0,0,0.0,0.0,0.0
"""How to use Sony Bravia with a VPN?""",0.0,0.4960610866546631,2.0158807592486054,5.35,231,49,0.0,-11,0.0,-11.0,0.0,0.0,2.705120086669922,2.218016135239567,5.949999999999999,3191,641,0.0,0,0.0,0.0,0.0
"""How to check for software updates on Sony Bravia?""",0.0,0.44637298583984375,2.240278940992118,5.3,218,37,0.0,-21,0.0,-21.0,0.0,0.0,1.2814338207244873,1.5607516889737783,5.85,1399,286,0.0,-20,0.0,-20.0,0.0
"""How to pair a Bluetooth device with Sony Bravia?""",0.0,0.4696469306945801,4.2585181958868645,5.1,207,36,0.0,0,0.0,-26.0,0.0,0.0,1.6946513652801514,2.3603674961997405,5.9,1921,397,0.0,-21,0.0,-21.0,0.0
"""How to fix Sony Bravia remote if it is not working?""",0.0,0.5133230686187744,1.9480909024710849,5.45,274,50,0.0,-21,0.0,-21.0,0.0,0.0,2.0190677642822266,1.9811123087390643,5.85,2445,480,0.0,-11,0.0,-11.0,0.0
"""How to fix buffering issues on Sony Bravia?""",0.0,0.504133939743042,1.9835998356087519,5.4,257,45,0.0,-14,0.0,-14.0,0.0,0.0,2.792445659637451,1.0743270830174192,5.949999999999999,3303,668,0.0,0,0.0,0.0,0.0
"""How to install apps on Sony Bravia?""",0.0,0.4628016948699951,2.160752674598564,5.300000000000001,210,39,0.0,-12,0.0,-12.0,0.0,0.0,2.0507357120513916,1.462889626573781,5.9,2264,482,0.0,-4,0.0,-4.0,0.0
"""How to change the audio output on Sony Bravia?""",0.0,0.45946407318115234,0.0,5.3,192,36,0.0,-6,0.0,-6.0,0.0,0.0,2.135575294494629,1.8730315949595417,5.95,2300,501,0.0,-1,0.0,-1.0,0.0
"""How to use Sony Bravia as a Google Assistant hub?""",0.0,0.41939282417297363,4.768798807996068,5.15,161,29,0.0,-21,0.0,-21.0,0.0,0.0,1.5503673553466797,1.9350252633037655,5.85,1772,359,0.0,-21,0.0,-21.0,0.0
"""How to change the screensaver download frequency on Sony Bravia?""",0.0,0.5747988224029541,1.7397391244097844,5.449999999999999,263,76,0.0,-6,0.0,-6.0,0.0,0.0,1.6709375381469727,1.7953992483344887,5.9,1848,387,0.0,-19,0.0,-19.0,0.0
"""How to fix PlayStation VR if there is no audio?""",0.0,0.5609667301177979,1.782636912868433,5.4,322,57,0.0,-14,0.0,-14.0,0.0,0.0,2.3128933906555176,1.2970766452607723,5.75,2752,531,0.0,-13,0.0,-13.0,0.0
"""How to change the screen brightness on PlayStation VR?""",0.0,0.40935325622558594,2.4428778439910874,5.199999999999999,152,26,0.0,-2,0.0,-2.0,0.0,0.0,0.5158696174621582,1.9384743085251497,5.7,504,101,0.0,-7,0.0,-7.0,0.0
"""How to fix PlayStation VR if the image is shaky?""",0.0,0.5239076614379883,0.0,5.35,303,56,0.0,0,0.0,-23.0,0.0,0.0,2.903164863586426,2.066710049869351,5.9,3530,696,0.0,-13,0.0,-13.0,0.0
"""How to set up PlayStation VR for multiple users?""",0.0,0.3963189125061035,2.5232204884587484,5.15,156,25,0.0,0,0.0,0.0,0.0,0.0,2.2087628841400146,1.810968496765307,5.9,2540,514,0.0,-21,0.0,-21.0,0.0
"""How to update PlayStation VR Move controller firmware?""",0.0,0.47950005531311035,2.0855054945666653,5.4,218,39,0.0,-24,0.0,-24.0,0.0,0.0,1.649780035018921,1.8184242361549425,5.8,1711,382,0.0,-10,0.0,-10.0,0.0
"""How to enable 3D audio on PlayStation VR?""",0.0,0.47570013999938965,4.204329223031484,5.3,229,37,0.0,-11,0.0,-11.0,0.0,0.0,0.7755677700042725,2.578755948029098,5.8,743,160,0.0,-5,0.0,-5.0,0.0
"""How to change the screen brightness on Samsung Family Hub?""",0.0,0.4897167682647705,2.0419966494968578,5.35,237,50,0.0,-21,0.0,-21.0,0.0,0.0,0.7757010459899902,2.5783128826996715,5.85,848,165,0.0,-11,0.0,-11.0,0.0
"""How to connect Samsung Family Hub to Bluetooth speakers?""",0.0,0.3878300189971924,0.0,5.15,119,23,0.0,-21,0.0,-21.0,0.0,0.0,0.9773697853088379,3.069462597572514,5.8,1138,218,0.0,0,0.0,0.0,0.0
"""How to disable Bixby on Samsung Family Hub?""",0.0,0.4174480438232422,0.0,5.15,130,27,0.0,-6,0.0,-6.0,0.0,0.0,0.9495582580566406,1.0531212714064364,5.85,963,208,0.0,-11,0.0,-11.0,0.0
"""How to adjust the ice maker settings on Samsung Family Hub?""",0.0,0.45277857780456543,2.20858505463729,5.25,208,37,0.0,0,0.0,-25.0,0.0,0.0,1.1870858669281006,0.8423990444658023,5.9,1315,260,0.0,0,0.0,-23.0,0.0
"""How to add a note to Samsung Family Hub?""",0.0,0.46164679527282715,2.1661582193115922,5.3,190,38,0.0,-4,0.0,-4.0,0.0,0.0,1.396320104598999,2.1485044798235897,5.9,1585,319,0.0,-2,0.0,-2.0,0.0
"""How to descale Keurig K-Elite?""",0.0,1.0472259521484375,1.9098075213861567,5.6,748,190,0.0,-5,0.0,-5.0,0.0,0.0,2.1012940406799316,1.9035888945409836,5.949999999999999,2426,500,0.0,-4,0.0,-4.0,0.0
"""How to fix Keurig K-Elite if it wont brew?""",0.0,0.4997823238372803,2.0008710838774517,5.15,218,53,0.0,-2,0.0,-2.0,0.0,0.0,2.809084177017212,2.135927448912187,5.949999999999999,3264,670,0.0,-23,0.0,-23.0,0.0
"""How to use strong brew setting on Keurig K-Elite?""",0.0,0.39745378494262695,5.032031586485722,5.15,123,25,0.0,0,0.0,-28.0,0.0,0.0,1.0102083683013916,1.9797895788183462,5.85,989,221,0.0,-5,0.0,-5.0,0.0
"""How to fix Keurig K-Elite if the brew size is incorrect?""",0.0,0.3906838893890381,2.5596141206716183,5.25,138,24,0.0,-13,0.0,-13.0,0.0,0.0,1.8408138751983643,2.1729518958383274,5.85,2137,417,0.0,-21,0.0,-21.0,0.0
"""How to use the hot water button on Keurig K-Elite?""",0.0,0.4254465103149414,2.3504717414624685,5.25,154,36,0.0,-21,0.0,-21.0,0.0,0.0,0.9290704727172852,2.152689229429638,5.85,950,202,0.0,-21,0.0,-21.0,0.0
"""How to fix Keurig K-Elite if it keeps shutting off?""",0.0,0.4357624053955078,2.294828529545022,5.4,176,36,0.0,-1,0.0,-1.0,0.0,0.0,2.3076915740966797,2.1666673554321623,5.699999999999999,2792,536,0.0,-18,0.0,-18.0,0.0
"""How to fix Keurig K-Elite if coffee splashes out during brewing?""",0.0,0.4567453861236572,0.0,5.25,198,42,0.0,-2,0.0,-2.0,0.0,0.0,1.9978621006011963,2.5026752339367433,5.9,2307,453,0.0,0,0.0,0.0,0.0
"""How to fix Smarter Coffee 2nd Generation if it is not connecting to Wi-Fi?""",0.0,0.5921781063079834,1.6886811406105733,5.449999999999999,354,75,0.0,-8,0.0,-8.0,0.0,0.0,2.589329957962036,1.54480118986083,5.9,3143,602,0.0,-16,0.0,-16.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the coffee tastes bad?""",0.0,0.5050175189971924,1.980129326968259,5.1,261,50,0.0,0,0.0,-28.0,0.0,0.0,2.1354949474334717,1.873102066949469,5.9,2563,491,0.0,-20,0.0,-20.0,0.0
"""How to reset Smarter Coffee 2nd Generation to factory settings?""",0.0,0.4548165798187256,4.397377071866496,5.15,202,36,0.0,-28,0.0,-28.0,0.0,0.0,0.6189839839935303,0.0,5.65,618,122,0.0,-11,0.0,-11.0,0.0
"""How to replace the Smarter Coffee 2nd Generation filter?""",0.0,0.5373752117156982,1.860897150068297,5.35,286,59,0.0,-18,0.0,-18.0,0.0,0.0,1.5596847534179688,2.564620825606308,5.949999999999999,1838,357,0.0,-2,0.0,-2.0,0.0
"""How to clean the Smarter Coffee 2nd Generation internal parts?""",0.0,0.3530886173248291,2.832150205168256,5.05,98,14,0.0,-19,0.0,-19.0,0.0,0.0,2.656684398651123,1.5056361237445821,5.55,3209,626,0.0,-22,0.0,-22.0,0.0
"""How to fix Smarter Coffee 2nd Generation if water leaks from the bottom?""",0.0,0.5265498161315918,1.8991555392532455,5.4,276,51,0.0,-21,0.0,-21.0,0.0,0.0,2.148273229598999,1.8619605480744323,5.95,2597,505,-0.4375,-4,-1.0,-4.0,0.0
"""How to descale Smarter Coffee 2nd Generation using vinegar?""",0.0,0.4744734764099121,2.1075993700755573,5.25,222,40,0.0,-21,0.0,-21.0,0.0,0.0,0.5974576473236084,1.6737588086431308,5.8,589,119,0.0,-13,0.0,-13.0,0.0
"""How to fix Smarter Coffee 2nd Generation if the power button doesnt respond?""",0.0,0.5403361320495605,1.8506998527119944,5.35,362,59,0.0,-18,0.0,-18.0,0.0,0.0,2.593383550643921,1.9279832320834647,5.9,3061,606,0.0,0,0.0,0.0,0.0
"""How to set cooking schedules on June Oven?""",0.0,0.44904494285583496,2.226948584800838,5.3,222,37,0.0,-10,0.0,-10.0,0.0,0.0,1.7851207256317139,1.680558607004758,5.9,2108,423,0.0,-6,0.0,-6.0,0.0
"""How to clean the June Oven crumb tray?""",0.0,0.4359445571899414,0.0,5.25,162,35,0.0,-19,0.0,-19.0,0.0,0.0,1.3602418899536133,2.2054900839035776,5.75,1556,311,0.0,-5,0.0,-5.0,0.0
"""How to use June Oven with Alexa?""",0.0,0.4027435779571533,0.0,5.199999999999999,134,26,0.0,-21,0.0,-21.0,0.0,0.0,1.8077237606048584,2.2127274571329747,5.9,2098,443,0.0,0,0.0,-22.0,0.0
"""How to fix June Oven if it is not heating?""",0.0,0.7056591510772705,1.4171147620950917,5.65,536,100,0.0,-21,0.0,-21.0,0.0,0.0,2.7602977752685547,1.4491190174613011,5.9,3395,667,0.0,-7,0.0,-7.0,0.0
"""How to roast vegetables in June Oven?""",0.0,0.4652719497680664,0.0,5.3,219,40,0.0,-21,0.0,-21.0,0.0,0.0,2.1746020317077637,2.299271281407873,5.8,2474,517,0.0,-6,0.0,-6.0,0.0
"""How to set a custom cooking program on June Oven?""",0.0,0.43876099586486816,0.0,5.15,204,35,0.0,-14,0.0,-14.0,0.0,0.0,1.7115192413330078,2.33710489686817,5.85,1956,393,0.0,-7,0.0,-7.0,0.0
"""How to use June Oven without the app?""",0.0,0.3657808303833008,2.7338775489051117,5.05,119,18,0.0,0,0.0,-27.0,0.0,0.0,1.443411111831665,1.3856066255858415,5.9,1806,325,0.0,-11,0.0,-11.0,0.0
"""How to fix June Oven if it leaks smoke?""",0.0,0.4712798595428467,2.121881467573853,5.3,238,46,0.0,-11,0.0,-11.0,0.0,0.0,2.654578447341919,1.5068305869835281,5.949999999999999,3241,646,0.0,-6,0.0,-6.0,0.0
"""How to turn off June Oven?""",0.0,0.4429197311401367,4.51549086524397,5.35,183,36,0.0,-6,0.0,-6.0,0.0,0.0,0.7882263660430908,1.2686710862250228,5.8,832,175,0.0,-7,0.0,-7.0,0.0
"""How to use June Ovens preset programs?""",0.0,0.3916018009185791,2.553614405381675,5.15,162,27,0.0,-20,0.0,-20.0,0.0,0.0,1.9782299995422363,2.0220095746813893,5.8,2433,462,0.0,-16,0.0,-16.0,0.0
"""How to set up Whirlpool Smart Oven?""",0.0,0.46037817001342773,0.0,5.25,178,39,0.0,-24,0.0,-24.0,0.0,0.0,2.840348958969116,1.7603470813711521,5.9,3224,698,0.0,-21,0.0,-21.0,0.0
"""How to replace the Whirlpool Smart Oven light?""",0.0,0.36915135383605957,0.0,5.05,114,20,0.0,-21,0.0,-21.0,0.0,0.0,2.560089588165283,1.953056652046479,5.85,3051,621,0.0,0,0.0,-23.0,0.0
"""How to fix Whirlpool Smart Oven if the door wont close?""",0.0,0.569103479385376,0.0,5.449999999999999,284,82,0.0,-11,0.0,-11.0,0.0,0.0,2.2546114921569824,1.7741415822242483,5.9,2801,535,0.0,-21,0.0,-21.0,0.0
"""How to clean the Cosori Smart Air Fryer basket?""",0.0,0.6433699131011963,1.5543157670815724,5.5,416,84,0.0,-21,0.0,-21.0,0.0,0.0,1.74430513381958,1.7198825720528974,5.949999999999999,2041,406,0.0,-21,0.0,-21.0,0.0
"""How to set the temperature on Cosori Smart Air Fryer?""",0.0,0.4590427875518799,0.0,5.35,197,36,0.0,-8,0.0,-8.0,0.0,0.0,1.1383399963378906,1.7569443280850214,5.85,1305,255,0.0,-2,0.0,-2.0,0.0
"""How to replace the air filter in Cosori Smart Air Fryer?""",0.0,0.6341736316680908,1.5768552176613726,5.45,423,77,0.0,-21,0.0,-21.0,0.0,0.0,1.849815845489502,1.6217830587365336,6.05,2099,436,0.0,-16,0.0,-16.0,0.0
"""How to fix Cosori Smart Air Fryer if the basket wont close?""",0.0,0.4573538303375244,0.0,5.25,217,42,0.0,-17,0.0,-17.0,0.0,0.0,1.975304126739502,2.025004628831666,5.9,2423,457,0.0,-13,0.0,-13.0,0.0
"""How to fix Cosori Smart Air Fryer if it wont turn on?""",0.0,0.7040517330169678,1.4203501718743592,5.5,470,99,0.0,-21,0.0,-21.0,0.0,0.0,2.322169303894043,1.722527290880933,5.05,2764,552,0.0,-5,0.0,-5.0,0.0
"""How to set up Cosori Smart Air Fryer?""",0.0,0.4540104866027832,0.0,5.3,174,39,0.0,-28,0.0,-28.0,0.0,0.0,1.909008502960205,2.619160675422809,5.9,2160,455,0.0,-21,0.0,-21.0,0.0
"""How to fix Instant Vortex Plus if it wont turn on?""",0.0,0.4936666488647461,2.0256584120047956,5.3,257,47,0.0,-15,0.0,-15.0,0.0,0.0,2.0118913650512695,2.485223649175241,5.9,2416,461,0.0,-3,0.0,-3.0,0.0
"""How to fix Instant Vortex Plus if it makes a loud noise?""",0.0,0.5662789344787598,3.531828359192308,5.4,401,68,0.0,-11,0.0,-11.0,0.0,0.0,1.8830924034118652,1.5931241582024498,5.949999999999999,2380,415,0.0,-21,0.0,-21.0,0.0
"""How to make french fries in Instant Vortex Plus?""",0.0,0.5308322906494141,3.7676683111317693,5.35,276,51,0.0,-15,0.0,-15.0,0.0,0.0,2.0813682079315186,1.9218127694852711,5.6,2374,470,0.0,0,0.0,-23.0,0.0
"""How to save a custom cooking program on Instant Vortex Plus?""",0.0,0.5626559257507324,1.7772851119710948,5.35,292,65,0.0,-21,0.0,-21.0,0.0,0.0,1.721663475036621,1.7425008101186228,5.85,1961,382,0.0,0,0.0,0.0,0.0
"""How to use Instant Vortex Plus for toasting nuts?""",0.0,0.41181063652038574,2.4283005617548876,5.2,155,29,0.0,-21,0.0,-21.0,0.0,0.0,2.1246533393859863,1.8826600678084087,5.85,2308,495,0.0,-22,0.0,-22.0,0.0
"""How to use Instant Vortex Plus for roasting chicken?""",0.0,0.5290656089782715,1.890124746400139,5.35,267,53,0.0,-13,0.0,-13.0,0.0,0.0,2.420156955718994,1.6527853660694185,5.9,2648,567,0.0,0,0.0,0.0,0.0
"""How to set up Instant Vortex Plus?""",0.0,0.48119211196899414,2.0781720546232187,5.35,236,42,0.0,-2,0.0,-2.0,0.0,0.0,2.088681936264038,1.9150833502003404,5.9,2288,487,0.0,0,0.0,-23.0,0.0
"""How to replace a solenoid on Rachio Smart Sprinkler Controller?""",0.0,0.6287167072296143,1.5905414767892903,5.4,420,74,0.0,-21,0.0,-21.0,0.0,0.0,2.5357446670532227,1.971807360956825,5.75,2956,618,0.0,-12,0.0,-12.0,0.0
"""How to enable notifications for Rachio Smart Sprinkler Controller?""",0.0,0.5167748928070068,0.0,5.35,258,61,0.0,-28,0.0,-28.0,0.0,0.0,1.6610467433929443,1.8060900525106889,5.8,1907,392,0.0,-5,0.0,-5.0,0.0
"""How to fix Rachio Smart Sprinkler Controller if it keeps restarting?""",0.0,0.49535703659057617,2.0187459269416075,5.1,244,51,0.0,-14,0.0,-14.0,0.0,0.0,2.5325405597686768,1.5794416340438902,6.05,3154,618,0.0,-23,0.0,-23.0,0.0
"""How to disable freeze skip on Rachio Smart Sprinkler Controller?""",0.0,0.4951438903808594,2.0196149431139814,5.45,250,48,0.0,-16,0.0,-16.0,0.0,0.0,0.9992711544036865,1.0007293771987633,5.8,1043,205,0.0,-4,0.0,-4.0,0.0
"""How to fix Rachio Smart Sprinkler Controller if watering is skipped unexpectedly?""",0.0,0.49625182151794434,4.030211907095806,5.2,233,40,0.0,-12,0.0,-12.0,0.0,0.0,2.110494375228882,1.8952905285844455,5.9,2679,498,0.0,-1,0.0,-1.0,0.0
"""How to use weather intelligence with Netro Smart Sprinkler?""",0.0,0.4083685874938965,0.0,5.25,169,29,0.0,-25,0.0,-25.0,0.0,0.0,2.1631460189819336,1.8491585703890825,5.9,2693,504,0.0,0,0.0,0.0,0.0
"""How to fix Netro Smart Sprinkler if it wont connect to Wi-Fi?""",0.0,0.573284387588501,1.7443349612319858,5.4,298,70,0.0,-11,0.0,-11.0,0.0,0.0,2.257418632507324,1.771935405510039,5.9,2729,531,0.0,-21,0.0,-21.0,0.0
"""How to update firmware on Netro Smart Sprinkler?""",0.0,0.5572657585144043,3.5889518949295103,5.35,301,67,0.0,-13,0.0,-13.0,0.0,0.0,1.9348266124725342,1.0336843555414823,5.8,2350,452,0.0,-21,0.0,-21.0,0.0
"""How to use the water delay feature on Netro Smart Sprinkler?""",0.0,0.49118757247924805,0.0,5.35,221,42,0.0,-10,0.0,-10.0,0.0,0.0,1.2941062450408936,1.5454681620325394,5.9,1508,286,0.0,0,0.0,0.0,0.0
"""How to fix Netro Smart Sprinkler if zones are watering at incorrect times?""",0.0,0.5696926116943359,3.51066515335587,5.4,371,66,0.0,-26,0.0,-26.0,0.0,0.0,2.5836713314056396,1.9352306693269057,5.949999999999999,2979,598,0.0,-11,0.0,-11.0,0.0
"""How to set up Husqvarna Automower?""",0.0,0.7321538925170898,1.3658330717346403,5.5,514,113,0.0,-21,0.0,-21.0,0.0,0.0,2.560925245285034,1.9524193489062065,5.8,2910,616,0.0,0,0.0,0.0,0.0
"""How to connect Husqvarna Automower to Wi-Fi?""",0.0,0.46305060386657715,0.0,5.3,193,43,0.0,-12,0.0,-12.0,0.0,0.0,2.129826307296753,1.878087422575037,5.9,2385,506,0.0,-6,0.0,-6.0,0.0
"""How to set mowing schedule on Husqvarna Automower?""",0.0,0.6244571208953857,1.6013909787196083,5.449999999999999,370,79,0.0,-27,0.0,-27.0,0.0,0.0,1.885288953781128,2.1216906787545633,5.9,1994,438,0.0,0,0.0,-24.0,0.0
"""How to fix Husqvarna Automower if it wont connect to Wi-Fi?""",0.0,0.5095539093017578,1.9625008890018947,5.35,258,53,0.0,-21,0.0,-21.0,0.0,0.0,2.423112154006958,1.650769649016542,5.9,2748,583,0.0,-10,0.0,-10.0,0.0
"""How to disable rain sensor on Husqvarna Automower?""",0.0,0.5880331993103027,1.7005842547189152,5.45,348,70,0.0,-17,0.0,-17.0,0.0,0.0,1.1599652767181396,1.7241895426876315,5.85,1362,254,0.0,-21,0.0,-21.0,0.0
"""How to adjust boundary wire settings for Husqvarna Automower?""",0.0,0.45496034622192383,0.0,5.25,237,44,0.0,-9,0.0,-9.0,0.0,0.0,2.2660953998565674,1.7651507523719645,5.9,2751,517,0.0,-7,0.0,-7.0,0.0
"""How to fix Robomow RS630 if it wont connect to Wi-Fi?""",0.0,0.48990750312805176,0.0,5.2,245,50,0.0,-28,0.0,-28.0,0.0,0.0,1.8746180534362793,2.6672099902332613,6.05,2194,463,0.0,-10,0.0,-10.0,0.0
"""How to disable a zone on Robomow RS630?""",0.0,0.44936275482177734,2.225373574620581,5.2,157,37,0.0,-11,0.0,-11.0,0.0,0.0,1.0327224731445312,1.93662871875908,5.85,1134,222,0.0,-9,0.0,-9.0,0.0
"""How to check battery status on Robomow RS630?""",0.0,0.46193528175354004,2.164805416470934,5.25,192,36,0.0,-13,0.0,-13.0,0.0,0.0,1.3513691425323486,2.2199707730306257,5.9,1534,302,0.0,-8,0.0,-8.0,0.0
"""How to troubleshoot Robomow RS630 not mowing?""",0.0,0.47377705574035645,2.1106974005662265,5.35,212,41,0.0,-25,0.0,-25.0,0.0,0.0,2.4397363662719727,2.0494017587821522,5.9,2920,592,0.0,-22,0.0,-22.0,0.0
"""How to disable rain sensor on Robomow RS630?""",0.0,0.4849720001220703,2.061974711421246,5.3,203,44,0.0,-26,0.0,-26.0,0.0,0.0,2.208498954772949,2.263981148460709,5.9,2878,527,0.0,-20,0.0,-20.0,0.0
