question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to export data from Samsara Asset IoT to CSV?""",0.0,0.4918045997619629,2.033327871441418,15.600000000000001,37.0,0.0,0.0,3.865236282348633,1.5522983749776778,16.2,23.500000000000004,0.0
"""How to disable specific alerts on Samsara Asset IoT?""",0.0,0.5546085834503174,1.8030734284311196,15.100000000000001,29.5,0.0,0.0,2.340087413787842,1.7093378548313907,8.600000000000001,17.499999999999996,0.0
"""How to link Samsara Asset IoT with other smart devices?""",0.0,0.45766401290893555,2.185009028005152,15.2,14.5,0.0,0.0,5.94076681137085,2.1882696986388863,16.45,37.5,0.0
"""How to update firmware on Teltonika TMT250?""",0.0,0.5138742923736572,1.9460012202205148,15.7,25.5,0.0,0.0,3.0569369792938232,1.9627490002714076,15.7,21.000000000000004,0.0
"""How to use Teltonika TMT250 to monitor location?""",0.0,0.6529395580291748,3.063070655475306,15.55,17.500000000000004,0.0,0.0,3.08376145362854,1.9456757892027239,13.100000000000001,17.000000000000004,0.0
"""How to set up multiple Teltonika TMT250 devices in the app?""",0.0,0.5172519683837891,1.9332937545494229,16.05,16.5,0.0,0.0,2.296947956085205,1.3060809636784263,16.2,28.0,0.0
"""How to fix Teltonika TMT250 if it is not turning on?""",0.0,0.4828152656555176,2.0711855467978877,15.05,19.0,0.0,0.0,3.0024876594543457,1.3322286229566522,16.450000000000003,24.5,0.0
"""How to set movement alerts for Teltonika TMT250?""",0.0,0.5013430118560791,1.9946423433666236,15.649999999999999,18.0,0.0,0.0,2.8434386253356934,1.4067474375410955,16.4,28.0,0.0
"""How to set up custom alerts for Teltonika TMT250?""",0.0,0.4667971134185791,2.1422583200560323,15.75,21.0,0.0,0.0,3.161237955093384,1.8979906243154492,16.0,21.0,0.0
"""How to enable eco mode for Teltonika TMT250?""",0.0,0.5094614028930664,1.9628572337775034,15.600000000000001,24.5,0.0,0.0,2.656702756881714,1.1292192896726243,16.1,29.5,0.0
"""How to fix GE Predix-powered Industrial Equipment if it keeps disconnecting?""",0.0,0.9204621315002441,1.08641079928971,15.55,26.5,0.0,0.0,3.143784523010254,1.5904397910876884,16.049999999999997,37.0,0.0
"""How to replace faulty sensors on GE Predix-powered Industrial Equipment?""",0.0,0.5864048004150391,0.0,15.75,27.5,0.0,0.0,3.1060867309570312,1.931691069731185,15.85,20.5,0.0
